id,from_energy_unit_id,to_energy_unit_id,conversion_factor
1301,358,874,0.2930710000000000
1302,453,878,0.2930710000000000
1334,357,855,0.0002930710000000
1335,359,857,0.0002930710000000
1336,776,860,0.0002930710000000
1337,549,863,0.0002930710000000
1338,548,866,0.0002930710000000
1339,362,869,0.0002930710000000
1340,361,872,0.0002930710000000
1341,358,875,0.0002930710000000
1342,453,879,0.0002930710000000
1373,580,9,264.1721768580000000
1393,486,9,1.0000000000000000
1233,854,3,0.0341296000000000
1413,508,235,0.3530100000000000
1414,235,508,2.8300000000000000
1415,508,149,0.0353000000000000
1416,149,508,28.3300000000000000
1417,508,854,10.5500000000000000
1418,854,508,0.0947867299000000
1419,508,337,0.0353000000000000
1420,337,508,28.3300000000000000
1421,508,5,0.0353000000000000
1422,5,508,28.3300000000000000
1423,508,855,0.0105500000000000
1424,855,508,94.7900000000000000
1425,3,508,2.8328611898000000
1426,357,508,0.0273166022000000
913,508,357,36.6077740000000000
1427,1087,878,13.6000000000000000
1428,878,1087,0.0735294118000000
1429,1087,879,0.0136000000000000
1430,879,1087,73.5294117647000000
1431,1087,880,0.0490000000000000
1432,880,1087,20.4081632653000000
1433,1087,636,0.4409240000000000
1434,636,1087,2.2679645472000000
1435,1087,716,18.9376858000000000
1436,716,1087,0.0528047624000000
1437,1087,756,2.2046200000000000
1438,756,1087,0.4535929094000000
1439,1087,384,0.5291088000000000
1440,384,1087,9.1859350841000000
1549,872,361,3412.1400000000000000
1569,879,453,3412.1400000000000000
1443,1087,453,46.4520000000000000
1444,453,1087,0.0215275984000000
1213,3,854,29.3083000000000000
1589,854,357,3.4120000000000000
1445,1087,877,0.0464520000000000
1446,877,1087,21.5275983811000000
1447,1088,170,1.1023100000000000
1448,170,1088,0.9071850000000000
1449,1088,620,2204.6200000000000000
1450,620,1088,0.0004535920000000
1451,1088,622,1000.0000000000000000
1452,622,1088,0.0010000000000000
1453,1088,624,15.9755392767000000
1454,624,1088,0.0625956960000000
1455,1088,626,12.2141819468000000
1456,626,1088,0.0818720406000000
1457,1088,430,0.0000000000000000
1458,430,1088,0.0000000000000000
1459,1088,600,0.0000000000000000
1460,600,1088,0.0000000000000000
1461,1089,169,1.1023100000000000
1462,169,1089,0.9071850000000000
1463,1089,621,2204.6200000000000000
1464,621,1089,0.0004535920000000
1465,1089,623,1000.0000000000000000
1466,623,1089,0.0010000000000000
1467,1089,625,19.8614812629000000
1468,625,1089,0.0503487120000000
1469,1089,627,15.1851991766000000
1470,627,1089,0.0658535979000000
1471,1089,431,0.0000000000000000
1472,431,1089,0.0000000000000000
1473,337,507,1.0550559865000000
1474,507,337,0.9478170000000000
1475,337,1067,1055.0559865500000000
1476,1067,337,0.0009478170000000
1477,337,854,293.1000000000000000
1478,854,337,0.0034120000000000
1479,337,855,0.2931000000000000
1480,855,337,3.4120000000000000
1481,337,629,1000.0000000000000000
1482,629,337,0.0010000000000000
1483,337,778,10.0000000000000000
1484,778,337,0.1000000000000000
1485,676,9,1000.0000000000000000
1505,906,4,0.0010000000000000
1506,906,359,1.1940000000000000
1525,906,192,0.0011940000000000
1545,409,508,1.0000000000000000
1546,409,580,1.0000000000000000
1547,508,409,1.0000000000000000
1548,580,409,1.0000000000000000
1550,855,357,3412.1400000000000000
1709,1212,6,3.5314720000000000
1611,129,360,1030.0000000000000000
1629,873,361,947.8170000000000000
2141,676,6,1.3368054630000000
1610,874,358,3412.1400000000000000
1710,1212,7,3.5314720000000000
